Student_ID,Attendance_Rate,Study_Hours,Previous_Scores,Internet_Access,Result
6487,77.0,8.1,81.3,Yes,Pass
6488,81.4,5.5,89.0,Yes,Pass
6489,64.3,12.5,53.0,Yes,Pass
6490,69.2,5.4,67.9,Yes,Pass
6491,,5.1,64.8,Yes,Fail
6492,90.3,1.0,97.7,Yes,Pass
6493,69.3,2.4,72.6,Yes,Pass
6494,100.0,3.5,84.9,Yes,Fail
6495,81.5,15.8,86.1,Yes,Pass
6496,55.9,2.5,62.0,No,Fail
6497,73.1,1.6,76.4,No,Fail
6498,65.2,1.2,90.7,Yes,Fail
6499,42.1,0.9,78.9,Yes,Pass
6500,99.0,16.2,85.4,Yes,Pass
6501,85.5,4.9,80.9,Yes,Pass
6502,83.0,1.8,75.3,Yes,Pass
6503,77.5,10.4,59.5,Yes,Pass
6504,54.3,13.6,77.5,Yes,Pass
6505,67.7,1.9,98.1,Yes,Pass
6506,87.6,3.0,79.4,Yes,Fail
6507,59.2,9.3,61.4,No,Pass
6508,37.0,7.0,55.8,Yes,Fail
6509,71.6,3.7,76.7,Yes,Fail
6510,72.9,9.5,65.1,Yes,Fail
6511,77.0,0.9,73.9,No,Pass
6512,85.9,1.6,93.1,Yes,Pass
6513,84.6,2.3,83.6,Yes,Fail
6514,78.9,2.0,92.2,No,Pass
6515,92.9,0.4,90.1,Yes,Fail
6516,52.2,3.1,55.2,Yes,Fail
6517,82.6,6.3,75.5,Yes,Pass
6518,84.4,7.7,84.7,Yes,Pass
6519,56.4,7.3,57.0,Yes,Pass
6520,52.5,8.9,53.7,Yes,Pass
6521,63.8,5.8,60.0,Yes,Pass
6522,65.1,2.7,77.7,Yes,Fail
6523,86.3,0.7,79.5,No,Pass
6524,65.8,0.7,84.7,Yes,Pass
6525,62.2,4.6,62.1,No,Fail
6526,65.8,1.9,48.3,No,Fail
6527,91.8,4.4,84.6,Yes,Fail
6528,75.2,1.4,94.1,Yes,Pass
6529,72.3,10.1,76.5,Yes,Pass
6530,73.3,3.2,62.9,Yes,Fail
6531,94.4,3.4,71.0,Yes,Pass
6532,63.8,3.7,83.9,Yes,Fail
6533,94.7,9.3,79.3,Yes,Pass
6534,78.2,1.6,94.5,Yes,Pass
6535,72.6,3.7,82.8,Yes,Pass
6536,100.0,4.3,82.3,Yes,Pass
6537,59.2,2.1,81.3,Yes,Pass
6538,69.7,6.4,65.6,Yes,Pass
6539,56.5,8.6,53.8,Yes,Pass
6540,89.3,0.7,76.0,Yes,Fail
6541,100.0,6.9,97.7,Yes,Pass
6542,100.0,0.5,100.0,Yes,Pass
6543,93.4,2.1,82.7,Yes,Pass
6544,72.0,2.6,57.3,Yes,Fail
6545,69.5,2.7,59.2,Yes,Fail
6546,49.9,9.7,54.3,Yes,Pass
6547,100.0,2.9,77.1,Yes,Pass
6548,82.0,2.9,83.7,Yes,Fail
6549,67.6,1.2,93.2,Yes,Fail
6550,94.9,5.2,95.4,Yes,Pass
6551,60.4,3.5,58.9,Yes,Fail
6552,81.1,5.9,73.6,Yes,Pass
6553,72.4,1.2,71.2,Yes,Fail
6554,84.6,12.7,86.2,Yes,Pass
6555,74.0,7.2,92.7,Yes,Pass
6556,53.2,4.3,61.9,Yes,Pass
6557,76.1,8.3,93.4,Yes,Pass
6558,90.7,12.9,100.0,Yes,Pass
6559,74.6,5.3,73.8,Yes,Pass
6560,,3.6,79.5,Yes,Pass
6561,59.3,2.8,66.0,Yes,Pass
6562,74.6,3.3,77.9,Yes,Pass
6563,,4.8,69.2,Yes,Pass
6564,86.2,3.5,91.9,Yes,Pass
6565,75.5,6.8,62.3,Yes,Fail
6566,85.4,10.7,77.4,Yes,Pass
6567,91.3,1.4,88.9,Yes,Fail
6568,85.4,1.4,91.4,Yes,Pass
6569,79.1,2.9,100.0,Yes,Pass
6570,60.0,0.7,57.1,No,Fail
6571,75.0,12.1,71.0,Yes,Pass
6572,67.0,8.9,50.8,Yes,Pass
6573,69.8,3.6,63.8,Yes,Fail
6574,69.4,3.8,57.0,Yes,Fail
6575,60.3,5.4,64.9,Yes,Fail
6576,45.6,2.1,60.5,Yes,Fail
6577,65.0,3.2,77.2,Yes,Pass
6578,77.9,2.3,76.0,Yes,Fail
6579,54.8,4.4,72.1,Yes,Pass
6580,75.2,4.4,78.7,Yes,Pass
6581,100.0,3.8,79.7,Yes,Pass
6582,90.3,8.3,68.3,Yes,Pass
6583,99.7,3.8,95.7,No,Pass
6584,80.9,4.0,96.9,Yes,Pass
6585,92.5,1.0,100.0,Yes,Pass
6586,64.1,6.7,81.4,Yes,Pass
6587,65.3,4.7,87.2,Yes,Pass
6588,33.9,7.2,61.6,Yes,Fail
6589,92.8,2.0,89.4,Yes,Pass
6590,98.1,1.5,90.2,Yes,Pass
6591,66.7,3.4,72.3,Yes,Fail
6592,71.2,0.6,81.7,Yes,Fail
6593,,12.6,66.6,Yes,Pass
6594,80.7,3.3,78.9,Yes,Pass
6595,91.9,0.3,74.2,Yes,Pass
6596,48.9,2.7,69.2,Yes,Pass
6597,81.1,3.6,71.0,Yes,Pass
6598,70.8,10.8,75.7,Yes,Pass
6599,76.7,4.3,83.4,Yes,Pass
6600,81.9,1.1,86.8,Yes,Pass
6601,72.2,5.4,83.8,Yes,Pass
6602,73.4,4.3,74.6,Yes,Pass
6603,71.8,3.5,80.8,Yes,Fail
6604,89.6,3.1,79.9,Yes,Fail
6605,81.3,7.9,60.9,Yes,Pass
6606,78.3,4.2,84.5,Yes,Fail
6607,55.9,4.0,70.9,Yes,Fail
6608,69.3,9.2,84.8,No,Pass
6609,88.5,7.3,84.0,No,Pass
6610,75.6,5.5,61.8,Yes,Pass
6611,84.9,2.3,81.5,Yes,Pass
6612,100.0,3.3,98.9,No,Pass
6613,90.6,3.9,90.1,Yes,Pass
6614,76.4,1.2,76.7,Yes,Pass
6615,67.3,2.8,57.0,Yes,Fail
6616,36.7,4.3,48.1,No,Fail
6617,72.5,6.3,81.0,Yes,Pass
6618,70.1,6.1,58.4,Yes,Fail
6619,80.9,0.8,77.3,Yes,Fail
6620,72.7,3.1,76.7,Yes,Pass
6621,,2.1,86.6,Yes,Fail
6622,48.3,0.6,70.3,Yes,Pass
6623,60.9,3.7,80.1,Yes,Fail
6624,82.1,2.7,84.1,Yes,Pass
6625,100.0,4.2,81.5,Yes,Pass
6626,73.5,6.2,70.6,Yes,Pass
6627,79.9,5.4,70.6,Yes,Pass
6628,89.3,13.7,90.6,Yes,Pass
6629,62.8,4.7,64.5,Yes,Pass
6630,80.5,10.5,76.3,No,Fail
6631,63.9,1.6,72.2,Yes,Fail
6632,88.0,5.4,100.0,Yes,Pass
6633,77.3,2.3,85.2,Yes,Pass
6634,79.5,3.4,72.0,Yes,Pass
6635,63.3,7.4,73.2,Yes,Pass
6636,85.6,3.4,99.3,Yes,Pass
6637,100.0,8.4,96.2,Yes,Pass
6638,59.9,2.4,54.0,Yes,Fail
6639,69.9,1.6,65.8,Yes,Fail
6640,78.5,4.9,69.3,Yes,Pass
6641,86.8,5.1,97.8,No,Pass
6642,,3.2,85.9,No,Pass
6643,,6.5,50.0,Yes,Fail
6644,95.4,0.5,81.2,Yes,Pass
6645,86.4,1.8,83.6,Yes,Fail
6646,48.9,5.7,65.2,Yes,Fail
6647,65.9,3.5,63.3,Yes,Fail
6648,98.5,2.4,86.8,Yes,Pass
6649,96.7,4.6,73.8,Yes,Pass
6650,89.1,8.0,97.3,Yes,Pass
6651,72.4,5.4,58.6,Yes,Pass
6652,76.2,7.1,60.4,No,Fail
6653,73.0,5.6,80.9,Yes,Pass
6654,91.9,9.4,73.6,Yes,Pass
6655,61.9,2.8,65.9,Yes,Pass
6656,62.9,8.4,72.1,No,Pass
6657,90.2,0.9,91.9,Yes,Pass
6658,74.3,1.4,74.9,Yes,Pass
6659,95.7,6.4,100.0,Yes,Pass
6660,,1.3,72.4,No,Fail
6661,74.2,3.2,89.0,No,Pass
6662,61.2,9.3,73.4,Yes,Pass
6663,75.1,1.6,98.9,Yes,Pass
6664,52.8,7.6,77.0,Yes,Fail
6665,67.7,3.1,74.3,Yes,Pass
6666,,1.5,73.0,Yes,Fail
6667,,4.1,80.1,Yes,Pass
6668,85.7,8.9,80.1,Yes,Pass
6669,49.0,1.3,51.5,Yes,Fail
6670,95.0,1.2,79.4,Yes,Pass
6671,100.0,6.2,100.0,Yes,Pass
6672,75.7,2.6,65.8,Yes,Pass
6673,65.4,13.9,66.1,No,Pass
6674,100.0,5.1,89.1,Yes,Pass
6675,55.2,8.0,67.0,Yes,Fail
6676,75.3,4.9,81.5,No,Pass
6677,77.7,1.3,74.2,Yes,Fail
6678,95.2,1.9,92.1,Yes,Pass
6679,,2.2,91.6,No,Pass
6680,67.5,5.8,86.4,Yes,Pass
6681,60.7,4.0,67.7,Yes,Pass
6682,69.9,0.7,81.1,No,Fail
6683,59.9,6.6,58.5,Yes,Pass
6684,75.7,15.6,70.6,Yes,Pass
6685,66.5,1.6,61.5,Yes,Fail
6686,52.6,1.8,65.8,Yes,Fail
6687,93.8,2.4,78.3,No,Pass
6688,67.5,3.7,58.5,Yes,Pass
6689,56.0,1.7,64.1,Yes,Fail
6690,72.5,9.3,59.0,Yes,Pass
6691,76.0,11.6,91.3,Yes,Pass
6692,48.8,4.4,58.8,Yes,Pass
6693,80.0,3.9,89.9,Yes,Pass
6694,59.3,0.8,64.7,No,Fail
6695,100.0,1.4,78.1,No,Pass
6696,82.9,0.4,93.2,Yes,Pass
6697,69.0,2.5,75.4,Yes,Pass
6698,63.8,2.9,90.8,Yes,Pass
6699,73.4,6.2,72.0,No,Fail
6700,84.2,4.5,77.7,Yes,Pass
6701,74.6,2.0,87.3,Yes,Pass
6702,71.7,6.4,86.0,No,Pass
6703,75.9,17.3,79.5,Yes,Pass
6704,65.9,6.7,100.0,Yes,Pass
6705,69.9,2.7,72.1,Yes,Fail
6706,43.7,4.8,49.2,No,Fail
6707,89.6,1.6,74.8,Yes,Fail
6708,79.5,1.5,77.0,No,Fail
6709,63.4,12.2,86.9,No,Pass
6710,100.0,4.9,88.1,Yes,Pass
6711,76.3,8.2,93.8,Yes,Pass
6712,59.5,3.3,74.1,Yes,Pass
6713,87.9,1.5,94.8,Yes,Pass
6714,81.0,1.2,84.4,Yes,Pass
6715,80.9,1.9,84.2,Yes,Fail
6716,68.6,5.4,81.8,Yes,Fail
6717,81.8,1.0,75.2,No,Fail
6718,71.1,4.2,70.0,Yes,Pass
6719,83.3,5.9,85.1,Yes,Pass
6720,46.4,1.4,82.6,Yes,Fail
6721,68.5,17.2,58.8,Yes,Pass
6722,100.0,7.5,69.7,Yes,Pass
6723,63.5,3.7,69.1,Yes,Fail
6724,65.9,2.2,83.3,Yes,Pass
6725,68.3,5.0,74.7,Yes,Pass
6726,56.8,4.9,56.7,No,Fail
6727,41.9,4.2,61.7,Yes,Fail
6728,71.5,5.2,58.4,No,Fail
6729,77.0,1.7,84.8,Yes,Pass
6730,74.2,6.6,74.0,Yes,Fail
6731,72.8,1.1,75.6,Yes,Fail
6732,75.6,0.5,82.1,Yes,Fail
6733,90.3,6.1,87.2,Yes,Pass
6734,72.1,5.3,70.6,Yes,Fail
6735,66.4,4.0,83.5,Yes,Pass
6736,70.8,2.4,83.4,Yes,Fail
6737,83.7,2.7,64.1,Yes,Pass
6738,96.2,1.7,85.8,Yes,Pass
6739,65.6,4.9,62.0,Yes,Fail
6740,76.5,0.4,65.6,Yes,Fail
6741,80.1,0.6,85.4,Yes,Pass
6742,60.1,1.7,65.9,Yes,Pass
6743,75.3,4.4,76.2,No,Pass
6744,53.0,3.7,59.8,Yes,Fail
6745,48.5,9.7,68.0,Yes,Pass
6746,80.5,3.2,87.0,Yes,Fail
6747,69.2,7.0,96.3,Yes,Pass
6748,,4.3,77.2,Yes,Pass
6749,74.7,0.5,62.9,Yes,Pass
6750,60.4,1.5,65.2,Yes,Fail
6751,74.3,1.7,85.6,Yes,Fail
6752,56.5,2.0,60.5,Yes,Pass
6753,95.9,3.0,73.1,Yes,Pass
6754,54.7,8.3,59.8,Yes,Fail
6755,72.1,3.4,70.7,Yes,Fail
6756,59.4,2.3,58.9,No,Fail
6757,83.6,7.3,84.0,Yes,Pass
6758,70.0,7.3,74.2,Yes,Pass
6759,67.2,0.3,81.5,Yes,Fail
6760,87.8,3.7,79.4,Yes,Fail
6761,75.4,9.0,83.3,Yes,Pass
6762,82.7,3.3,76.4,No,Fail
6763,60.3,1.5,58.9,Yes,Fail
6764,53.9,7.0,61.5,Yes,Fail
6765,76.6,1.3,62.1,Yes,Fail
6766,70.2,4.3,93.0,Yes,Pass
6767,84.4,3.2,83.6,Yes,Pass
6768,73.8,0.8,68.9,Yes,Fail
6769,78.1,8.0,75.3,Yes,Pass
6770,50.6,5.1,40.8,No,Fail
6771,100.0,10.0,100.0,Yes,Pass
6772,72.5,3.7,89.6,Yes,Pass
6773,85.5,1.6,83.8,Yes,Fail
6774,62.5,0.9,74.4,Yes,Fail
6775,79.6,7.4,67.1,Yes,Pass
6776,55.5,1.5,55.8,No,Fail
6777,81.8,17.1,63.9,Yes,Pass
6778,69.7,12.6,73.2,Yes,Pass
6779,75.4,4.0,88.3,Yes,Fail
6780,85.5,3.0,78.9,Yes,Pass
6781,56.5,2.0,71.7,Yes,Fail
6782,64.7,2.3,82.1,Yes,Fail
6783,81.9,15.1,64.7,Yes,Pass
6784,100.0,2.7,100.0,Yes,Pass
6785,72.9,5.4,88.0,Yes,Pass
6786,83.9,5.7,87.1,Yes,Pass
6787,73.4,7.7,85.9,Yes,Pass
6788,100.0,5.1,99.7,Yes,Pass
6789,48.8,3.7,67.3,Yes,Fail
6790,76.4,1.9,92.5,Yes,Pass
6791,50.6,5.6,60.8,No,Fail
6792,37.4,4.8,63.3,Yes,Fail
6793,79.5,2.6,93.0,No,Pass
6794,77.1,5.3,51.6,Yes,Fail
6795,70.7,3.5,79.7,Yes,Fail
6796,73.4,4.8,83.9,No,Pass
6797,100.0,6.4,72.9,Yes,Pass
6798,71.1,4.3,78.4,Yes,Fail
6799,82.7,6.8,73.4,No,Pass
6800,65.3,4.2,76.6,No,Fail
6801,79.4,7.7,78.8,Yes,Pass
6802,71.4,2.9,66.2,Yes,Fail
6803,68.8,1.5,85.5,Yes,Fail
6804,100.0,4.6,85.8,Yes,Pass
6805,92.7,11.4,89.0,Yes,Pass
6806,77.1,7.2,91.7,Yes,Pass
6807,40.4,11.4,51.0,No,Pass
6808,69.6,2.6,74.9,Yes,Fail
6809,100.0,3.7,85.0,Yes,Pass
6810,71.5,1.6,73.0,Yes,Fail
6811,91.5,1.2,100.0,Yes,Pass
6812,96.6,10.3,92.9,Yes,Pass
6813,78.3,9.6,82.3,Yes,Pass
6814,62.4,6.0,76.4,Yes,Pass
6815,38.5,2.6,63.6,Yes,Fail
6816,85.3,6.5,64.4,No,Pass
6817,62.8,9.1,94.4,No,Pass
6818,77.6,12.3,64.2,Yes,Pass
6819,56.3,0.9,85.5,Yes,Pass
6820,71.0,3.0,81.7,Yes,Fail
6821,75.5,2.7,79.6,Yes,Fail
6822,79.0,3.3,76.4,Yes,Fail
6823,58.3,5.7,95.2,No,Pass
6824,93.0,0.5,92.5,Yes,Pass
6825,66.0,2.6,73.2,Yes,Fail
6826,49.9,2.8,59.6,Yes,Fail
6827,73.4,4.2,70.1,Yes,Pass
6828,75.5,4.6,78.3,Yes,Pass
6829,77.4,3.3,69.4,Yes,Fail
6830,95.4,14.0,94.5,No,Pass
6831,71.5,3.5,69.3,No,Fail
6832,73.2,5.6,86.6,Yes,Pass
6833,58.5,6.4,79.1,Yes,Pass
6834,87.3,1.8,83.1,Yes,Pass
6835,77.8,1.9,84.7,Yes,Pass
6836,68.7,6.5,80.7,Yes,Pass
6837,46.4,9.7,48.6,Yes,Pass
6838,,12.3,100.0,No,Pass
6839,56.6,1.8,65.7,Yes,Fail
6840,66.1,8.0,80.0,Yes,Pass
6841,80.4,3.9,87.4,Yes,Pass
6842,57.1,9.6,43.7,Yes,Pass
6843,52.6,5.2,59.7,Yes,Fail
6844,43.1,6.0,70.0,Yes,Pass
6845,85.8,10.8,83.5,Yes,Pass
6846,66.8,11.5,80.3,Yes,Pass
6847,100.0,4.4,90.9,Yes,Pass
6848,60.1,0.8,82.3,Yes,Pass
6849,,2.2,71.7,Yes,Pass
6850,66.5,15.4,87.5,Yes,Pass
6851,78.6,6.3,69.5,Yes,Fail
6852,67.9,1.9,72.7,Yes,Fail
6853,84.2,2.5,76.2,Yes,Pass
6854,60.3,8.6,74.0,Yes,Pass
6855,54.3,13.8,64.4,Yes,Pass
6856,48.0,4.1,61.7,Yes,Pass
6857,41.6,9.6,53.8,Yes,Pass
6858,67.2,7.9,69.0,Yes,Pass
6859,70.5,5.3,75.1,Yes,Fail
6860,65.5,6.8,52.5,Yes,Fail
6861,93.7,5.1,63.8,Yes,Pass
6862,93.4,9.9,87.3,Yes,Pass
6863,70.0,7.1,47.3,Yes,Pass
6864,48.1,1.0,62.1,Yes,Fail
6865,66.5,3.5,69.5,Yes,Fail
6866,66.0,1.8,78.4,No,Fail
6867,65.1,4.5,65.8,Yes,Fail
6868,64.5,3.4,87.9,No,Pass
6869,65.2,2.4,81.1,No,Pass
6870,69.2,1.3,59.5,Yes,Pass
6871,65.5,0.4,69.9,Yes,Fail
6872,78.1,9.7,94.3,No,Pass
6873,,9.7,73.2,Yes,Pass
6874,61.3,1.3,70.1,Yes,Fail
6875,94.1,5.2,100.0,Yes,Pass
6876,60.3,0.7,64.7,Yes,Fail
6877,50.7,2.1,76.6,Yes,Fail
6878,80.7,3.2,71.3,No,Pass
6879,62.7,2.3,42.5,Yes,Fail
6880,79.8,6.2,92.2,No,Pass
6881,38.9,0.2,63.8,Yes,Fail
6882,95.9,2.0,93.0,Yes,Pass
6883,85.1,7.5,71.6,Yes,Pass
6884,,0.6,56.1,Yes,Fail
6885,52.8,2.2,77.9,No,Fail
6886,100.0,8.3,92.4,Yes,Pass
6887,63.9,14.8,70.8,Yes,Pass
6888,62.5,9.7,73.5,No,Pass
6889,41.0,3.1,75.6,Yes,Fail
6890,69.7,14.7,82.1,Yes,Pass
6891,71.6,7.7,71.1,Yes,Pass
6892,85.7,1.3,68.8,Yes,Fail
6893,54.0,0.7,72.9,Yes,Pass
6894,52.2,7.2,56.9,Yes,Pass
6895,81.8,3.6,69.1,Yes,Fail
6896,90.1,1.3,98.2,Yes,Fail
6897,51.4,3.5,74.4,Yes,Pass
6898,91.2,8.7,89.5,Yes,Pass
6899,75.6,2.3,65.4,Yes,Fail
6900,91.4,2.2,100.0,Yes,Pass
6901,73.9,3.4,87.2,Yes,Pass
6902,,3.8,55.6,No,Fail
6903,,2.9,71.2,No,Fail
6904,90.9,6.3,86.2,Yes,Pass
6905,61.6,6.8,66.0,Yes,Pass
6906,69.2,3.7,96.7,Yes,Pass
6907,72.4,2.2,72.3,Yes,Pass
6908,31.5,2.6,45.1,Yes,Fail
6909,100.0,10.4,100.0,Yes,Pass
6910,61.5,14.6,65.1,Yes,Pass
6911,82.6,1.1,89.2,Yes,Pass
6912,73.7,1.4,83.6,Yes,Fail
6913,93.9,2.5,86.4,Yes,Pass
6914,81.1,10.6,70.8,Yes,Pass
6915,71.5,2.9,75.3,Yes,Pass
6916,61.6,6.3,59.1,Yes,Fail
6917,87.0,3.5,83.3,Yes,Pass
6918,46.9,2.6,71.2,Yes,Fail
6919,84.7,3.3,99.5,Yes,Pass
6920,58.5,1.3,58.4,Yes,Fail
6921,93.8,6.8,84.4,Yes,Pass
6922,77.4,2.1,73.5,Yes,Pass
6923,84.7,2.4,85.1,Yes,Pass
6924,76.2,1.9,62.9,Yes,Pass
6925,48.7,11.6,55.1,No,Pass
6926,62.1,2.7,54.1,Yes,Pass
6927,85.1,4.7,68.2,Yes,Pass
6928,77.5,0.4,72.1,No,Fail
6929,92.7,0.1,100.0,Yes,Pass
6930,81.0,1.3,84.0,Yes,Pass
6931,60.5,8.3,70.9,Yes,Pass
6932,63.1,4.5,85.0,No,Pass
6933,76.5,12.4,82.1,Yes,Pass
6934,40.3,9.1,64.9,Yes,Fail
6935,100.0,1.9,85.3,Yes,Fail
6936,81.6,3.5,74.4,Yes,Pass
6937,93.4,10.2,73.6,Yes,Pass
6938,51.3,3.2,59.6,Yes,Pass
6939,93.7,6.7,84.0,No,Pass
6940,100.0,1.1,93.4,Yes,Pass
6941,55.2,5.2,67.2,No,Fail
6942,86.6,3.9,79.6,Yes,Pass
6943,75.0,2.0,68.4,Yes,Fail
6944,51.8,3.6,69.9,Yes,Fail
6945,82.4,5.1,76.2,Yes,Pass
6946,87.5,8.0,87.3,Yes,Pass
6947,66.0,11.8,53.9,Yes,Pass
6948,92.5,7.3,89.6,No,Pass
6949,50.0,9.5,72.5,Yes,Pass
6950,52.6,1.7,72.5,Yes,Fail
6951,77.0,1.4,76.5,Yes,Pass
6952,75.4,6.1,86.9,Yes,Pass
6953,64.3,1.2,59.4,Yes,Fail
6954,87.1,3.3,82.7,No,Pass
6955,83.0,7.2,79.6,Yes,Pass
6956,87.9,10.6,94.3,Yes,Pass
6957,73.2,5.3,56.4,Yes,Fail
6958,84.0,1.6,71.4,No,Pass
6959,68.3,4.1,91.6,Yes,Pass
6960,100.0,4.5,65.7,Yes,Pass
6961,62.8,2.2,79.5,Yes,Fail
6962,100.0,0.8,83.0,Yes,Pass
6963,75.5,7.3,80.3,Yes,Fail
6964,54.4,3.4,81.3,Yes,Fail
6965,95.5,6.6,90.7,Yes,Pass
6966,,4.9,92.8,Yes,Pass
6967,87.8,3.4,79.0,Yes,Pass
6968,93.4,3.0,83.1,Yes,Pass
6969,80.1,3.8,87.9,Yes,Pass
6970,66.1,6.0,68.7,Yes,Pass
6971,,0.3,90.8,Yes,Pass
6972,75.0,5.9,89.3,Yes,Pass
6973,85.3,5.6,91.3,Yes,Pass
6974,42.7,7.3,45.6,No,Pass
6975,81.7,11.0,77.4,Yes,Pass
6976,65.4,2.2,75.5,Yes,Pass
6977,99.8,1.0,87.5,Yes,Pass
6978,84.3,4.7,82.9,No,Pass
6979,78.6,4.4,82.3,Yes,Pass
6980,82.3,3.1,75.9,Yes,Pass
6981,60.0,5.7,68.1,Yes,Pass
6982,99.3,2.4,77.8,Yes,Pass
6983,100.0,3.4,85.2,No,Pass
6984,80.9,5.9,65.2,Yes,Pass
6985,98.9,3.1,90.6,Yes,Fail
6986,66.5,4.4,71.3,Yes,Pass
6987,63.0,3.1,62.3,Yes,Fail
6988,75.6,1.6,95.7,No,Pass
6989,81.5,7.2,78.3,Yes,Pass
6990,69.1,6.7,77.4,Yes,Pass
6991,83.1,6.6,75.2,Yes,Pass
6992,79.6,3.6,75.7,Yes,Pass
6993,60.0,7.6,73.2,No,Pass
6994,82.8,7.8,78.1,Yes,Pass
6995,88.0,10.1,84.0,Yes,Pass
6996,77.6,3.7,86.9,Yes,Pass
6997,92.3,4.6,81.0,Yes,Pass
6998,56.7,1.6,55.0,Yes,Fail
6999,82.0,11.0,65.7,Yes,Pass
7000,57.4,3.2,83.1,Yes,Fail
7001,58.3,1.2,78.5,No,Pass
7002,65.5,10.3,79.3,Yes,Pass
7003,60.9,3.6,66.1,Yes,Fail
7004,66.8,13.9,60.1,Yes,Pass
7005,71.8,4.2,73.1,Yes,Fail
7006,87.6,2.2,82.9,Yes,Pass
7007,70.2,7.4,63.8,Yes,Pass
7008,51.2,3.4,50.9,Yes,Fail
7009,92.1,6.4,68.7,Yes,Fail
7010,62.4,2.3,77.8,Yes,Pass
7011,74.1,5.9,65.0,Yes,Pass
7012,81.7,3.0,83.9,Yes,Pass
7013,78.0,7.0,75.0,Yes,Pass
7014,91.4,3.8,91.6,Yes,Pass
7015,82.2,4.6,84.5,Yes,Pass
7016,62.1,3.3,68.7,Yes,Fail
7017,100.0,4.0,91.3,Yes,Pass
7018,77.9,6.9,77.8,Yes,Pass
7019,72.8,1.6,70.2,Yes,Fail
7020,89.5,5.1,94.6,Yes,Pass
7021,78.7,18.7,75.1,Yes,Pass
7022,81.0,9.3,79.6,Yes,Pass
7023,100.0,3.6,75.8,Yes,Pass
7024,70.9,4.4,78.2,Yes,Fail
7025,70.2,2.8,69.0,Yes,Fail
7026,76.7,6.3,73.6,Yes,Pass
7027,91.1,1.2,77.2,No,Pass
7028,52.4,3.0,65.0,Yes,Fail
7029,45.5,2.2,42.7,Yes,Fail
7030,66.2,2.9,79.9,Yes,Pass
7031,50.5,4.9,64.9,Yes,Fail
7032,68.6,0.3,69.6,Yes,Fail
7033,82.5,3.2,65.8,Yes,Fail
7034,61.6,2.7,75.1,Yes,Fail
7035,53.6,8.0,60.5,Yes,Pass
7036,76.0,1.8,91.1,Yes,Pass
7037,87.9,4.9,88.8,Yes,Pass
7038,49.6,3.6,80.1,Yes,Pass
7039,87.3,8.5,85.0,Yes,Pass
7040,87.3,7.7,94.4,Yes,Pass
7041,89.3,12.2,89.3,Yes,Pass
7042,93.3,8.7,82.1,Yes,Pass
7043,100.0,5.2,91.9,Yes,Pass
7044,69.7,7.3,66.5,Yes,Pass
7045,76.6,3.4,99.0,Yes,Pass
7046,68.8,4.5,73.4,Yes,Fail
7047,75.0,4.7,77.8,No,Pass
7048,,1.9,92.9,Yes,Pass
7049,54.8,8.3,56.5,Yes,Pass
7050,62.1,10.5,84.3,Yes,Pass
7051,95.7,3.7,77.6,No,Pass
7052,90.3,3.9,72.6,Yes,Pass
7053,69.6,2.4,73.1,Yes,Fail
7054,87.8,1.4,71.1,Yes,Pass
7055,80.1,6.8,95.7,Yes,Pass
7056,97.5,1.5,86.4,Yes,Pass
7057,76.1,1.4,45.8,Yes,Fail
7058,90.4,6.5,87.2,Yes,Pass
7059,100.0,4.7,95.5,Yes,Pass
7060,84.0,6.8,77.8,Yes,Pass
7061,75.7,2.1,64.3,Yes,Fail
7062,85.8,13.3,81.9,Yes,Pass
7063,69.5,1.9,69.9,No,Pass
7064,100.0,2.7,80.2,Yes,Pass
7065,77.7,2.2,68.2,Yes,Pass
7066,70.9,13.0,77.0,Yes,Pass
7067,62.5,3.0,80.3,Yes,Pass
7068,91.5,1.7,90.4,No,Pass
7069,88.0,17.9,66.7,Yes,Pass
7070,67.5,11.6,79.9,No,Pass
7071,83.6,9.4,89.5,Yes,Pass
7072,52.4,11.2,80.1,Yes,Pass
7073,77.8,1.8,69.4,No,Pass
7074,81.8,12.2,80.3,Yes,Pass
7075,100.0,3.5,95.7,Yes,Pass
7076,63.4,5.4,66.4,Yes,Fail
7077,55.8,4.1,73.4,No,Fail
7078,61.6,10.4,70.6,Yes,Pass
7079,55.0,0.3,59.0,Yes,Fail
7080,95.0,1.6,79.9,Yes,Fail
7081,98.2,11.2,100.0,Yes,Pass
7082,79.8,2.4,69.9,Yes,Pass
7083,93.3,10.1,75.0,No,Pass
7084,77.0,2.3,81.9,Yes,Pass
7085,73.6,3.4,76.5,Yes,Pass
7086,70.0,14.0,61.9,Yes,Pass
7087,70.3,7.3,70.0,Yes,Pass
7088,,4.8,57.7,No,Fail
7089,79.0,6.1,73.1,Yes,Pass
7090,74.4,8.7,100.0,Yes,Pass
7091,86.2,4.6,80.1,Yes,Pass
7092,76.4,6.4,69.4,Yes,Pass
7093,72.6,18.1,96.5,Yes,Pass
7094,61.9,1.7,79.8,Yes,Fail
7095,76.1,4.7,85.3,Yes,Fail
7096,86.1,2.8,74.7,No,Pass
7097,57.8,2.0,80.8,Yes,Pass
7098,76.3,4.7,86.3,Yes,Fail
7099,78.5,2.0,80.7,Yes,Pass
7100,64.2,1.7,54.9,Yes,Fail
7101,66.2,3.8,72.9,Yes,Pass
7102,78.5,6.3,96.5,Yes,Pass
7103,58.0,6.0,71.2,No,Pass
